1.56314	19	0.12881	0.08469	2.31854	0.1266	0.08054	2.27882	0.629	2.05845	0	0	0	0	0	0	0	0	0	0	0.66344	0.07323	0.78373	0.11633	0.62835	0.0907	0.60899	0.14371	0.14371	0.56535	0.11923	0.05961	0.58962	0.36399	0.18199	0.70635	0.4132	0.2066	0.57335	0.37848	0.18924	0.54631	0.18891	0.09446	0.63	0.25	0.39683	0.28487	0.24112	0.18048	0.07893	0.00272	1	0	0	0	0	R
1.68448	19	0.1181	0.06886	2.12584	0.10814	0.05687	1.83837	0.55756	3.74084	6.20045	0.6575	3.74084	0.37568	0.67379	0.05367	2.4596	0.28746	0.51557	0.02613	0.58303	0.04429	0.71007	0.10477	0.61713	0.05624	0.52865	0.19498	0.09749	0.53351	0.0867	0.0867	0.54369	0.14848	0.07424	0.57878	0.53974	0.26987	0.5738	0.20312	0.10156	0.54094	0.22766	0.07589	0.63	0.24	0.38095	0.28523	0.23908	0.17924	0.07751	0.00414	1	0	0	0	0	R
2.01728	18	0.0892	0.08681	1.51643	0.06929	0.03555	1.10857	0.3435	6.32534	9.99605	0.58032	6.32534	0.63832	1.85827	0.05319	3.67071	0.40787	1.18737	0.05827	0.39534	0.03922	0.55473	0.14146	0.31848	0.03468	0.3552	0.13096	0.13096	0.3591	0.14131	0.07065	0.37161	0.15603	0.07801	0.38708	0.49772	0.24886	0.28873	0.04797	0.02398	0.2873	0.07874	0.03937	0.52	0.2	0.38462	0.33692	0.25362	0.14274	0.00507	0	1	0	0	0	0	R
2.77504	11	0.05773	0.09801	0.57728	0.02586	0.02267	0.2327	0.09369	8.52623	11.45312	0.34328	8.52623	0.89335	9.53505	0.04702	2.92689	0.34458	3.67784	0.02651	0.10272	0.01596	0.23656	0.10398	0.07444	0.01346	0.09127	0	0	0.08399	0.02163	0.02163	0.0963	0.10017	0.05009	0.10819	0.34458	0.34458	0.08002	0.02275	0.01138	0.06545	0.02083	0.01041	0.47	0.17	0.3617	0.37274	0.24067	0.08158	0.00198	0	0	1	0	0	0	F
2.05005	14	0.0664	0.1564	0.86317	0.02182	0.02588	0.26188	0.13933	4.94896	8.36901	0.69106	4.94896	0.84041	6.03185	0.04002	3.42005	0.60129	4.31562	0.03006	0.14776	0.03328	0.33061	0.15849	0.12672	0.019	0.1124	0.02663	0.01331	0.14252	0.04844	0.02422	0.16624	0.09363	0.09363	0.14272	0.60129	0.60129	0.11625	0.018	0.009	0.10475	0.01004	0.01004	0.53	0.18	0.33962	0.34766	0.23896	0.11217	0.00918	0	0	1	0	0	0	F
3.24506	15	0.08102	0.22792	1.13428	0.01959	0.05576	0.25465	0.06205	3.65349	3.65349	0	3.65349	0.91371	14.71587	0.07029	0	0	0	0	0.08556	0.06332	0.11503	0.06054	0.05547	0.00788	0.05615	0.01368	0.00684	0.11588	0	0	0.06389	0.87962	0.87962	0.0549	0.02188	0.02188	0.04983	0.02438	0.00813	0.04798	0.02397	0.01199	0.58	0.2	0.34483	0.32767	0.24117	0.13963	0.01973	0.00411	0	1	0	0	0	F
2.26406	12	0.11154	0.21759	1.22689	0.04607	0.07027	0.46069	0.16154	3.08049	6.08913	0.97668	3.08049	0.78183	4.73978	0.04599	3.00865	0.7662	4.74301	0.04033	0.13166	0.01642	0.47121	0.18907	0.15497	0.02666	0.10986	0.01785	0.01785	0.12228	0.04264	0.02132	0.28877	0	0	0.1499	0.7662	0.7662	0.16773	0.05891	0.01964	0.12743	0.06143	0.03071	0.57	0.19	0.33333	0.33835	0.23556	0.12966	0.02965	0	0	1	0	0	0	F
1.79814	14	0.09645	0.21145	1.2539	0.03563	0.01862	0.42759	0.13036	3.61647	7.06815	0.95443	3.61647	0.86115	6.60604	0.04306	3.45168	0.82631	6.33874	0.08263	0.12638	0.01852	0.38998	0.26542	0.14328	0.01832	0.12353	0.07142	0.03571	0.11043	0.03465	0.01732	0.13836	0.06814	0.06814	0.15547	0.82631	0.82631	0.13387	0.07599	0.03799	0.11505	0.04312	0.04312	0.48	0.17	0.35417	0.36631	0.24154	0.08963	0.00313	0	0	1	0	0	0	F
2.36719	13	0.05471	0.11265	0.65652	0.02146	0.02698	0.23602	0.12481	6.90455	10.15155	0.47027	6.90455	0.83253	6.67016	0.05947	3.247	0.4205	3.36898	0.02336	0.14	0.03385	0.33274	0.11349	0.11245	0.01719	0.11881	0.0096	0.0096	0.10302	0.0303	0.0101	0.17701	0	0	0.11886	0.4205	0.4205	0.10801	0.06138	0.02046	0.08437	0.00595	0.00595	0.52	0.18	0.34615	0.34453	0.23954	0.11975	0.00941	0	0	1	0	0	0	F
2.91123	13	0.06153	0.11759	0.73835	0.02694	0.02695	0.29631	0.11755	6.59195	9.83075	0.49065	6.59495	0.83706	7.12106	0.0761	3.2358	0.44204	3.76055	0.02327	0.13267	0.02337	0.24369	0.11769	0.10084	0.01252	0.10702	0.01332	0.01332	0.11122	0.07767	0.07767	0.1234	0.04949	0.04949	0.10984	0.44204	0.44204	0.09612	0.02751	0.02751	0.09287	0.02515	0.01257	0.53	0.19	0.35849	0.33734	0.24288	0.1304	0.01522	0	0	1	0	0	0	F
1.73926	14	0.06695	0.13797	0.87038	0.02803	0.03051	0.33642	0.18218	5.26745	8.65143	0.64262	5.26745	0.79368	4.35664	0.04669	3.38499	0.53396	2.93102	0.03141	0.19978	0.03097	0.43843	0.15884	0.17608	0.03268	0.15425	0.01435	0.01435	0.20274	0.05648	0.02824	0.21401	0.01214	0.01214	0.19815	0.53396	0.53396	0.17074	0.03496	0.03496	0.14431	0.11874	0.03958	0.52	0.18	0.34615	0.34152	0.23817	0.12352	0.00545	0.00363	0	1	0	0	0	F
1.2713	12	0.09915	0.2082	1.09067	0.03509	0.05041	0.35091	0.15792	3.36857	6.44542	0.9134	3.36857	0.80049	5.06882	0.04709	3.07685	0.73976	4.68422	0.02845	0.13918	0.01518	0.04408	0.347147436	0.17448	0.02453	0.12042	0.04438	0.02219	0.13407	0.06319	0.0307	0.22409	0	0	0.15553	0.73976	0.73976	0.16321	0.00987	0.00987	0.15429	0.07332	0.03666	0.47	0.16	0.34043	0.36916	0.23814	0.07861	0	0	0	1	0	0	0	F
2.01933	16	0.03435	0.08404	0.51524	0.0126	0.02177	0.17644	0.10488	10.2265	13.84908	0.35423	10.2265	0.89383	8.52209	0.06876	3.62258	0.33881	3.23031	0.01993	0.11681	0.0229	0.31439	0.09964	0.10346	0.02855	0.09907	0.04933	0.02467	0.10867	0.07432	0.03716	0.11356	0.0071	0.0071	0.13128	0.33881	0.33881	0.11849	0.04854	0.04854	0.07838	0.02504	0.01252	0.5	0.17	0.34	0.3526	0.2405	0.0975	0.00826	0	0	1	0	0	0	F
1.8263	12	0.12371	0.17862	1.36077	0.07121	0.06913	0.71208	0.23666	3.48098	6.42009	0.84433	3.48098	0.74548	3.15002	0.04142	2.9391	0.64869	2.74104	0.04325	0.25835	0.03276	0.55012	0.19929	0.20043	0.03348	0.21538	0.07871	0.07871	0.23321	0.0875	0.0875	0.30901	0.26079	0.26079	0.31094	0.64869	0.64869	0.21788	0.03816	0.01908	0.17285	0.08186	0.04093	0.52	0.18	0.34615	0.34667	0.24001	0.12694	0.00534	0	0	1	0	0	0	F
3.60346	16	0.01895	0.05764	0.28428	0.00365	0.00706	0.05116	0.04689	16.24777	19.96311	0.22867	16.24777	0.95554	20.37765	0.06825	3.71534	0.23312	4.97146	0.01793	0.04789	0.00614	0.11725	0.08035	0.05299	0.0042	0.0449	0.01289	0.00644	0.04065	0.01997	0.01997	0.06757	0	0	0.05408	0.24036	0.12018	0.04942	0.01603	0.01603	0.05001	0.01159	0.00386	0.53	0.18	0.33962	0.33844	0.23655	0.12316	0.01763	0	0	1	0	0	0	F
3.04845	16	0.06741	0.177	1.01119	0.02357	0.06883	0.33001	0.08139	4.83425	4.83425	0	4.83425	0.92309	11.3416	0.04615	0	0	0	0	0.08995	0.01946	0.17862	0.0812	0.12642	0.16928	0.07224	0.03897	0.01299	0.09003	0.05544	0.02772	0.0984	0.01207	0.01207	0.11494	0.26782	0.26782	0.0941	0.68118	0.68118	0.05306	0.00887	0.00296	0.53	0.19	0.35849	0.33222	0.2434	0.14024	0.01556	0	0	1	0	0	0	F
2.58048	10	0.08191	0.19821	0.73718	0.01206	0.01698	0.09649	0.08355	4.2376	7.05678	0.66528	4.2376	0.93183	11.03282	0.03414	2.81918	0.64069	7.66803	0.01831	0.09928	0.02187	0.30385	0.17371	0.08727	0.01189	0.06839	0.00815	0.00815	0.11722	0	0	0.19116	0	0	0.09312	0.66596	0.33298	0.08296	0.02805	0.01403	0.07675	0.02579	0.0129	0.53	0.19	0.35849	0.34179	0.23643	0.12661	0.01424	0	0	1	0	0	0	F
2.54054	11	0.08486	0.21327	0.84857	0.01389	0.0129	0.12497	0.11674	3.65902	6.65408	0.81854	3.65902	0.8652	7.41162	0.03933	2.99505	0.7236	6.19861	0.02412	0.13265	0.01882	0.40582	0.1844	0.11799	0.01252	0.1148	0.0522	0.0261	0.12177	0	0	0.24158	0	0	0.10308	0.7236	0.7236	0.11349	0.01234	0.00617	0.10594	0.03146	0.01049	0.53	0.19	0.35849	0.3383	0.23605	0.13801	0.01142	0	0	1	0	0	0	F
1.96557	13	0.05854	0.15313	0.70252	0.01328	0.03146	0.14603	0.07876	5.4408	8.69263	0.59768	5.4408	0.89167	11.32208	0.06369	3.25184	0.55648	7.06602	0.03092	0.07006	0.01343	0.21394	0.16867	0.06603	0.00896	0.05858	0.00518	0.00259	0.05705	0.02564	0.01282	0.09087	0	0	0.07558	0.56187	0.28094	0.06944	0.01394	0.01394	0.05704	0.01134	0.00378	0.47	0.17	0.3617	0.36766	0.23938	0.07988	0	0	0	1	0	0	0	F
2.28762	15	0.04337	0.10456	0.60715	0.01476	0.01781	0.19189	0.12766	7.60221	11.15888	0.46785	7.60221	0.83827	6.56661	0.04931	3.55667	0.41526	3.25295	0.02076	0.12859	0.01402	0.3485	0.11686	0.11451	0.01786	0.12286	0.02244	0.01122	0.11613	0.03925	0.01308	0.19327	0	0	0.12704	0.41526	0.41526	0.10737	0.07026	0.02342	0.09985	0.02974	0.02974	0.52	0.19	0.36538	0.33988	0.23755	0.13207	0.01014	0	0	1	0	0	0	F
2.94605	13	0.04003	0.11681	0.48036	0.00496	0.01131	0.05457	0.08782	7.49134	10.79369	0.44082	7.49134	0.91512	10.4207	0.03813	3.30235	0.42579	4.84856	0.01851	0.11274	0.0143	0.29063	0.12935	0.0801	0.00765	0.09987	0.04421	0.0221	0.11777	0	0	0.16764	0	0	0.09489	0.42579	0.42579	0.08381	0.01699	0.00849	0.0744	0.02335	0.01168	0.57	0.2	0.35088	0.32212	0.23165	0.13603	0.03508	0	0	1	0	0	0	F
0.80102	13	0.09175	0.18449	1.10103	0.0391	0.06216	0.43009	0.21679	3.52261	6.66196	0.8912	3.52261	0.74165	3.42111	0.03903	3.13935	0.67094	3.09494	0.03355	0.19715	0.0614	0.49098	0.19489	0.23694	0.04979	0.15508	0.00975	0.00487	0.16055	0.06636	0.02212	0.30209	0	0	0.21177	0.67094	0.67094	0.24899	0.05125	0.02563	0.2154	0.10475	0.10475	0.42	0.15	0.35714	0.38529	0.23654	0.03868	0	0	0	1	0	0	0	F
3.63315	13	0.04032	0.12166	0.48386	0.00371	0.00804	0.04083	0.07914	7.18414	10.49413	0.46074	7.18414	0.91438	11.55326	0.03658	3.30999	0.44303	5.59773	0.02215	0.0782	0.011	0.31133	0.13575	0.07287	0.01303	0.06659	0.00238	0.00238	0.07129	0.01971	0.00657	0.15702	0	0	0.08445	0.44303	0.44303	0.07842	0.02417	0.02417	0.06327	0.01244	0.00415	0.58	0.2	0.34483	0.31658	0.23356	0.1406	0.03969	0	0	1	0	0	0	F
0.77414	13	0.08614	0.21764	1.03369	0.02176	0.04403	0.2394	0.13782	3.6483	6.90212	0.89187	3.6483	0.88015	6.38638	0.0489	3.25381	0.79429	5.76341	0.0361	0.21438	0.06649	0.45746	0.2246	0.11887	0.00986	0.13473	0.01552	0.01552	0.17266	0.15753	0.15753	0.31469	0	0	0.15743	0.79429	0.79429	0.11161	0.00575	0.00575	0.11509	0.0391	0.01303	0.39	0.14	0.35897	0.39185	0.22395	0.01985	0	0	0	1	0	0	0	F
2.52723	18	0.06058	0.211228974	1.02877	0.02355	0.04511	0.3768	0.13935	5.18331	9.01884	0.73998	5.18331	0.85981	6.16996	0.07816	3.83552	0.65197	4.67854	0.04657	0.1309	0.01607	0.35265	0.22462	0.19501	0.05315	0.12106	0.03639	0.0182	0.11073	0.02697	0.01349	0.11606	0.01355	0.01355	0.1439	0.65559	0.3278	0.17163	0.05541	0.01847	0.15609	0.20072	0.10036	0.56	0.2	0.35714	0.32529	0.23476	0.13909	0.02831	0	0	1	0	0	0	F
2.10125	11	0.10866	0.2054	1.08662	0.04057	0.02242	0.36509	0.18782	3.16739	6.15127	0.94206	3.16739	0.75923	4.04233	0.03615	2.98388	0.72154	3.84165	0.04009	0.17477	0.03863	0.39063	0.21311	0.1686	0.03289	0.14212	0.04672	0.04672	0.13255	0.02753	0.16438	0.04231	0.04231	0.04231	0.15298	0.72154	0.72154	0.13087	0.03142	0.01571	0.18074	0.08236	0.04118	0.56	0.2	0.35714	0.32211	0.23357	0.14441	0.02873	0.0027	0	1	0	0	0	F
1.01043	16	0.04379	0.08566	0.65681	0.02182	0.02249	0.033706923	0.1383	8.89367	12.48376	0.10367	8.89367	0.80561	5.82517	0.06713	3.59008	0.35131	2.54024	0.02067	0.1249	0.01329	0.29037	0.08961	0.13807	0.02565	0.12004	0.05097	0.01699	0.11628	0.01539	0.0077	0.11103	0.01754	0.01754	0.12462	0.35131	0.35131	0.12748	0.03842	0.01921	0.11338	0.00871	0.00871	0.39	0.15	0.38462	0.4063	0.23042	0.01641	0	0	0	1	0	0	0	F
2.19546	15	0.06766	0.22982	0.94724	0.00398	0.0102	0.0517	0.08227	3.71413	7.31638	0.96988	3.71413	0.92125	11.19726	0.05758	3.60225	0.89554	10.88475	0.04071	0.10945	0.0083	0.34407	0.26569	0.07444	0.00646	0.09752	0.05117	0.02559	0.09949	0.00972	0.00486	0.14956	0	0	0.08581	0.89554	0.89554	0.07044	0.02557	0.00852	0.06951	0.03003	0.01501	0.5	0.18	0.36	0.34777	0.24052	0.11002	0.00312	0	0	1	0	0	0	F
3.09248	13	0.07002	0.21948	0.84027	0.00389	0.00863	0.04282	0.0988	3.77498	7.08925	0.87796	3.77498	0.89857	9.09445	0.04084	3.31427	0.79745	8.07104	0.03067	0.10856	0.01444	0.4388	0.25306	0.09388	0.00751	0.09255	0.02728	0.02728	0.11132	0.01614	0.00538	0.1042	0.79745	0.79745	0.28235	0	0	0.09187	0.0229	0.01114	0.08069	0.00393	0.00393	0.62	0.21	0.33871	0.30164	0.22553	0.15346	0.06406	0.00159	0	1	0	0	0	F
1.17248	13	0.06627	0.17211	0.79522	0.01453	0.01395	0.15985	0.1348	4.68085	7.98747	0.70642	4.68085	0.87189	6.46789	0.04152	3.30662	0.63537	4.71334	0.02444	0.1425	0.0127	0.46157	0.19391	0.15826	0.04762	0.12788	0.0437	0.02185	0.14018	0.03846	0.01923	0.22613	0	0	0.15131	0.63537	0.63537	0.204	0	0	0.12544	0.03079	0.01026	0.4	0.15	0.375	0.40226	0.2279	0.02871	0	0	0	1	0	0	0	F
2.04646	12	0.08943	0.18122	0.98371	0.03688	0.0758	0.36876	0.12506	4.2934	4.2934	0	4.2934	0.86748	6.93654	0.03943	0	0	0	0	0.22915	0.14691	0.23186	0.07776	0.10167	0.0129	0.13912	0.61495	0.61495	0.11599	0.02361	0.02361	0.14401	0	0	0.11402	0.25525	0.25525	0.10903	0.01204	0.00602	0.09496	0.02935	0.01468	0.53	0.18	0.33962	0.33442	0.23769	0.12577	0.015	0	0	1	0	0	0	F
2.19546	13	0.06846	0.11272	0.82154	0.03956	0.06196	0.43517	0.20497	6.84771	9.66792	0.41185	6.84771	0.84037	4.09993	0.04423	2.82021	0.38637	1.88499	0.0276	0.16464	0.01463	0.46154	0.1046	0.33242	0.05639	0.14482	0.01323	0.01323	0.15611	0.03364	0.01682	0.22258	0.4003	0.20015	0.41573	0	0	0.29891	0.25956	0.12978	0.22963	0.14704	0.07352	0.54	0.19	0.35185	0.33512	0.23778	0.1307	0.01994	0	0	1	0	0	0	F
1.85549	14	0.03587	0.07768	0.46635	0.01469	0.02653	0.17629	0.13485	11.13882	14.41105	0.29377	11.13882	0.90115	6.68277	0.05006	3.27223	0.29006	2.15106	0.01527	0.11221	0.01775	0.30346	0.08163	0.16095	0.04558	0.10379	0.02946	0.00982	0.09047	0.01235	0.01235	0.22562	0	0	0.18526	0.35777	0.17889	0.17401	0.03756	0.03756	0.14941	0.07785	0.03892	0.47	0.17	0.3617	0.36022	0.24161	0.08385	0.00201	0	0	1	0	0	0	F
1.13254	17	0.04485	0.11971	0.71756	0.01427	0.018	0.21403	0.15065	6.52513	10.35686	0.58723	6.52513	0.82595	5.48258	0.06353	3.83173	0.50353	3.3424	0.03597	0.17147	0.02628	0.27561	0.1535	0.14517	0.01682	0.16533	0.0692	0.0346	0.13203	0.01676	0.00838	0.13283	0.00913	0.00913	0.13011	0.52342	0.26171	0.12105	0.0239	0.01195	0.13235	0.04648	0.02324	0.42	0.15	0.35714	0.39628	0.22522	0.03366	0	0	0	1	0	0	0	F
3.01056	12	0.0742	0.21814	0.81624	0.0053	0.01099	0.05301	0.07937	3.86774	7.02637	0.81666	3.86774	0.91792	11.56468	0.03672	3.15863	0.76323	9.6158	0.03053	0.08172	0.00872	0.39035	0.22683	0.08724	0.01269	0.07014	0.03296	0.03296	0.07524	0.02437	0.00812	0.27057	0	0	0.08371	0.76323	0.76323	0.08773	0.00911	0.00455	0.07548	0.01393	0.00697	0.59	0.21	0.35593	0.30578	0.22714	0.15567	0.04949	0	0	1	0	0	0	F
2.0992	13	0.08263	0.25006	0.99161	0.00729	0.00984	0.08022	0.083	3.32177	6.63604	0.99774	3.32177	0.91326	11.00356	0.04349	0.048970769	0.91139	10.98097	0.05361	0.07134	0.00677	0.36086	0.28749	0.10329	0.00707	0.06339	0.0337	0.01685	0.06379	0.00389	0.00389	0.06959	0.00806	0.00806	0.08495	0.91139	0.91139	0.0962	0.01918	0.00639	0.09732	0.02085	0.02085	0.5	0.17	0.34	0.35029	0.23968	0.10865	0	0	0	1	0	0	0	F
1.26157	14	0.06668	0.14429	0.86688	0.0313	0.07924	0.37561	0.18598	4.09053	7.03314	0.71937	4.09053	0.65691	3.53222	0.03128	2.94261	0.49127	2.6416	0.02136	0.13576	0.01756	0.36229	0.14065	0.12452	0.01192	0.11874	0.01915	0.00958	0.12772	0.06055	0.03027	0.18247	0	0	0.12155	0.49127	0.49127	0.11937	0.01933	0.01933	0.11581	0.02613	0.00871	0.42	0.15	0.34884	0.37745	0.23278	0.05142	0	0	0	1	0	0	0	F
1.5145	9	0.12067	0.04833	0.96535	0.12067	0.04833	0.96535	0.36929	9.50979	0	0	0	0	0	0	0	0	0	0	0.35852	0.03532	0.6097	0.05769	0.30015	0.03737	0.30701	0.09884	0.09884	0.34174	0.09605	0.09605	0.4918	0.19278	0.19278	0.48251	0.20174	0.20174	0.2885	0.08304	0.08304	0.25638	0.08354	0.08354	0.53	0.19	0.35849	0.33458	0.24485	0.13464	0.01231	0	0	1	0	0	0	F
2.78221	11	0.13077	0.24839	1.30769	0.05698	0.11876	0.51281	0.16445	2.79813	5.4718	0.95552	2.79813	0.8258	5.02149	0.05899	2.67367	0.79488	4.8335	0.02839	0.20169	0.05106	0.64226	0.26123	0.16181	0.03931	0.17542	0.05332	0.05332	0.16537	0.0412	0.0206	0.27978	0	0	0.16353	0.79488	0.79488	0.16855	0.00053	0.00053	0.13719	0.04134	0.02067	0.56	0.2	0.35714	0.32468	0.23651	0.14281	0.02626	0	0	1	0	0	0	F
1.56262	14	0.07459	0.18819	0.96973	0.02046	0.01652	0.24556	0.14284	4.02109	7.47285	0.85841	4.02109	0.83132	5.82005	0.08313	3.45176	0.72418	5.06994	0.03811	0.12935	0.01424	0.50352	0.21455	0.14741	0.02264	0.11071	0.02851	0.02851	0.1306	0.03909	0.01303	0.33007	0	0	0.16175	0.73941	0.36697	0.471211026	0.05384	0.02692	0.12396	0.05888	0.02944	0.53	0.18	0.33962	0.33819	0.23469	0.12179	0.01307	0	0	1	0	0	0	F
1.46637	14	0.04623	0.1391	0.601	0.00653	0.02164	0.07831	0.09477	5.98727	9.41244	0.57208	5.98727	0.87908	9.27562	0.04884	3.42518	0.52268	5.51511	0.02091	0.10339	0.03112	0.29533	0.16082	0.08986	0.01321	0.08602	0.00663	0.00332	0.08001	0.01041	0.0052	0.1384	0	0	0.08521	0.52268	0.52268	0.09277	0.00609	0.00609	0.08023	0.02007	0.01003	0.45	0.16	0.35556	0.36893	0.23557	0.06818	0.00346	0	0	1	0	0	0	F
3.07405	13	0.04624	0.14858	0.55492	0.00146	0.00463	0.01611	0.04938	6.04656	9.36171	0.54827	6.04656	0.94464	19.12952	0.03936	3.31515	0.53881	10.91116	0.01796	0.05109	0.00682	0.23866	0.13844	0.05894	0.02546	0.04592	0.01369	0.00684	0.04442	0.00291	0.00146	0.11345	0	0	0.0493	0.53881	0.53881	0.049	0.01034	0.01034	0.0426	0.01611	0.01611	0.55	0.19	0.34545	0.33457	0.23265	0.13952	0.02255	0	0	1	0	0	0	F
0.32909	16	0.10251	0.05091	1.53763	0.09356	0.03968	1.3098	0.55308	3.76632	3.76632	0	3.76632	0.29424	0.53201	0.04904	0	0	0	0	0.63088	0.06535	0.43468	0.03105	0.55204	0.06294	0.59659	0.16958	0.08479	0.55037	0.12077	0.12077	0.4172	0.21407	0.07136	0.40009	0.03535	0.03535	0.43228	0.32458	0.16229	0.4966	0.05397	0.05397	0.36	0.13	0.36111	0.41831	0.1975	0.00608	0	0	0	0	1	0	0	M
